record_id,user_id,date,screen_time_minutes,unlock_count,app_switch_count,typing_speed_wpm,scroll_speed,night_usage_minutes,social_app_minutes,productive_app_minutes,night_ratio,unlock_intensity,fragmentation_index,agitation_score,social_ratio,social_opens_per_hour,social_session_avg,social_session_var,late_night_social_ratio,social_inter_open_gap_min,self_report_score,label,prev_label_lag1,roll_3d_screen_time_minutes,roll_7d_screen_time_minutes,roll_3d_social_ratio,roll_7d_social_ratio,roll_3d_app_switch_count,roll_7d_app_switch_count,roll_3d_scroll_speed,roll_7d_scroll_speed,roll_3d_typing_speed_wpm,roll_7d_typing_speed_wpm,dod_pct_screen_time_minutes,dod_pct_app_switch_count,dod_pct_scroll_speed,dod_pct_typing_speed_wpm,raw_formula_stress,stress_score,raw_formula_anxiety,anxiety_score,raw_formula_burnout,burnout_score,raw_formula_addiction,addiction_score,stress_level,anxiety_level,burnout_level,addiction_level
REC_002815,user_057,2026-01-15,501.21,78,139,36.73,248.58,289.19,242.9,61.84,0.577,0.1556,0.1387,0.2264,0.4846,4.4293,6.56,5.28,0.577,25.37,1,Burnout,3,435.2733,441.81,0.424,0.3772,116.6667,103.4286,192.59,187.0186,27.71,29.67,0.4114,-0.0414,0.1823,0.0546,0.24,0.2566,0.1435,0.1333,0.5689,0.5675,0.4112,0.4079,Medium,Low,High,High
REC_002816,user_057,2026-01-16,411.92,107,281,89.47,960.93,59.12,110.17,163.24,0.1435,0.2598,0.3411,0.4659,0.2675,4.0785,3.93,1.9,0.1435,36.72,2,Stress,3,465.47,443.8614,0.449,0.4006,138.6667,109.4286,219.7233,202.9557,32.73,30.2571,-0.1781,1.0216,2.0,1.4359,0.5422,0.591,0.2966,0.2486,0.2358,0.21,0.1908,0.1413,High,Medium,Low,Low
REC_002817,user_057,2026-01-17,270.98,105,312,67.87,596.68,50.49,83.44,64.3,0.1863,0.3875,0.5757,0.471,0.3079,7.0853,2.61,0.83,0.1863,36.53,2,Stress,1,422.75,431.9614,0.3752,0.3864,188.3333,134.8571,473.2533,302.5543,53.6767,39.6986,-0.3422,0.1103,-0.3791,-0.2414,0.4849,0.4078,0.3691,0.3844,0.2469,0.2015,0.2499,0.1263,Medium,High,Low,Low
REC_002818,user_057,2026-01-18,384.82,119,89,15.51,173.35,165.01,171.39,27.61,0.4288,0.3092,0.1156,0.211,0.4454,8.1076,3.3,1.33,0.4288,20.29,1,Burnout,1,394.7033,408.9986,0.3533,0.382,244.0,165.5714,602.0633,356.7557,64.69,45.24,0.4201,-0.7147,-0.7095,-0.7715,0.1643,0.1071,0.1332,0.1258,0.5022,0.4778,0.3879,0.3599,Low,Low,High,Medium
REC_002819,user_057,2026-01-19,401.29,97,113,28.24,166.46,288.76,131.15,25.07,0.7196,0.2417,0.1408,0.2439,0.3268,4.635,4.23,2.19,0.7196,33.51,3,Burnout,3,355.9067,410.6786,0.3403,0.3968,227.3333,167.2857,576.9867,365.33,57.6167,41.8157,0.0428,0.2697,-0.0397,0.8208,0.1932,0.2663,0.1485,0.1123,0.6136,0.6468,0.393,0.3954,Medium,Low,High,High
REC_002820,user_057,2026-01-20,460.33,82,80,20.46,291.79,211.08,184.54,66.79,0.4585,0.1781,0.0869,0.1977,0.4009,4.1709,5.77,4.07,0.4585,30.61,1,Burnout,3,352.3633,409.3457,0.36,0.3849,171.3333,173.0,312.1633,365.2271,37.2067,42.7543,0.1471,-0.292,0.7529,-0.2755,0.2011,0.1632,0.1146,0.1231,0.5332,0.4854,0.3396,0.3773,Low,Low,High,Medium
REC_002821,user_057,2026-01-21,472.17,118,84,29.97,209.1,239.16,171.96,59.35,0.5065,0.2499,0.089,0.207,0.3642,5.337,4.09,2.05,0.5065,23.04,2,Burnout,3,415.48,397.9529,0.391,0.3724,94.0,165.5714,210.5333,378.2914,21.4033,41.8729,0.0257,0.05,-0.2834,0.4648,0.1987,0.1272,0.122,0.1216,0.5401,0.5141,0.351,0.2814,Low,Low,High,Medium
REC_002822,user_057,2026-01-22,622.42,129,130,32.29,245.48,186.64,288.08,45.69,0.2999,0.2073,0.1044,0.1805,0.4628,5.6875,4.88,2.92,0.2999,13.86,1,Burnout,3,444.5967,414.6743,0.364,0.371,92.3333,156.8571,222.45,378.1271,26.2233,41.1786,0.3182,0.5476,0.174,0.0774,0.2395,0.3248,0.1237,0.1598,0.4973,0.5789,0.332,0.2922,Medium,Medium,High,Medium
REC_002823,user_057,2026-01-23,514.74,105,114,35.75,192.42,233.34,172.54,41.38,0.4533,0.204,0.1107,0.1989,0.3352,4.0797,4.93,2.98,0.4533,26.44,1,Burnout,3,518.3067,431.99,0.4093,0.3679,98.0,155.5714,248.79,377.6843,27.5733,40.5443,-0.173,-0.1231,-0.2161,0.1072,0.2177,0.2109,0.1237,0.0576,0.5202,0.4806,0.3109,0.2464,Low,Low,High,Low
REC_002824,user_057,2026-01-24,432.59,98,114,28.09,225.94,225.15,141.83,38.89,0.5205,0.2265,0.1318,0.2194,0.3279,4.4384,4.43,2.41,0.5205,31.48,1,Burnout,3,536.4433,446.6786,0.3874,0.3776,109.3333,131.7143,215.6667,267.8971,32.67,32.87,-0.1596,0.0,0.1742,-0.2143,0.2086,0.1852,0.1365,0.2136,0.5358,0.5387,0.3317,0.2496,Low,Medium,High,Low
REC_002825,user_057,2026-01-25,380.87,48,144,29.26,184.68,240.2,151.25,55.94,0.6307,0.126,0.189,0.2198,0.3971,2.9932,7.96,7.76,0.6307,55.74,1,Burnout,3,523.25,469.7657,0.3753,0.3805,119.3333,103.4286,221.28,214.9343,32.0433,27.1871,-0.1196,0.2632,-0.1826,0.0417,0.2126,0.1778,0.1499,0.1376,0.5642,0.5975,0.378,0.4311,Low,Low,High,High
REC_002826,user_057,2026-01-26,413.09,171,292,64.03,572.6,235.07,300.74,58.92,0.569,0.4139,0.3534,0.458,0.728,18.0104,2.43,0.72,0.569,8.28,3,Addiction,3,442.7333,469.2014,0.3534,0.3736,124.0,111.2857,201.0133,216.5529,31.0333,29.1514,0.0846,1.0278,2.0,1.1883,0.4179,0.3699,0.3215,0.3619,0.4786,0.4833,0.642,0.6485,Medium,High,High,High
REC_002827,user_057,2026-01-27,489.25,84,82,39.3,173.47,157.77,203.14,51.09,0.3225,0.1717,0.0838,0.1644,0.4152,4.1696,5.97,4.37,0.3225,27.96,1,Burnout,2,408.85,470.8871,0.4843,0.4309,183.3333,136.8571,327.74,274.5729,40.46,34.2643,0.1844,-0.7192,-0.697,-0.3862,0.2052,0.1983,0.1013,0.0451,0.4449,0.3493,0.3045,0.3933,Low,Low,Medium,High
REC_002828,user_057,2026-01-28,424.69,124,147,33.43,199.34,223.61,173.6,37.07,0.5265,0.292,0.1731,0.2487,0.4088,7.064,3.47,1.48,0.5265,20.31,1,Burnout,3,427.7367,475.0186,0.5134,0.4329,172.6667,137.1429,310.25,257.67,44.1967,36.9557,-0.132,0.7927,0.1491,-0.1494,0.2236,0.2405,0.1655,0.1652,0.5249,0.5438,0.3921,0.3539,Medium,Medium,High,Medium
REC_002829,user_057,2026-01-29,491.96,95,165,29.81,145.21,234.46,174.99,31.99,0.4766,0.1931,0.1677,0.1991,0.3557,4.0247,5.3,3.44,0.4766,28.73,1,Burnout,3,442.3433,468.2357,0.5173,0.4393,173.6667,146.1429,315.1367,256.2757,45.5867,37.45,0.1584,0.1224,-0.2715,-0.1083,0.2142,0.236,0.14,0.1208,0.5342,0.4946,0.3255,0.3598,Medium,Low,High,Medium
REC_002830,user_057,2026-01-30,383.49,87,112,36.21,204.18,177.46,169.25,33.46,0.4627,0.2269,0.146,0.2196,0.4413,5.9453,4.45,2.43,0.4627,27.8,1,Burnout,3,468.6333,449.5986,0.3932,0.424,131.3333,151.1429,172.6733,241.9514,34.18,37.0957,-0.2205,-0.3212,0.4061,0.2147,0.213,0.123,0.1421,0.1629,0.4756,0.496,0.3748,0.3064,Low,Medium,High,Medium
REC_002831,user_057,2026-01-31,463.59,90,44,31.47,148.97,180.61,197.82,59.15,0.3896,0.1941,0.0475,0.1531,0.4267,4.9181,5.21,3.32,0.3896,25.69,1,Burnout,3,433.38,430.8486,0.4019,0.4391,141.3333,150.8571,182.91,243.6314,33.15,37.1614,0.2089,-0.6071,-0.2704,-0.1309,0.171,0.247,0.0867,0.1596,0.4814,0.4736,0.3367,0.3898,Medium,Medium,High,High
REC_002832,user_057,2026-02-01,425.04,132,276,72.24,786.48,65.34,142.85,138.65,0.1537,0.3106,0.3247,0.4157,0.3361,6.2111,3.25,1.29,0.1537,23.07,2,Stress,3,446.3467,435.2771,0.4079,0.4533,107.0,140.8571,166.12,232.6357,32.4967,37.6443,-0.0832,2.0,2.0,1.2955,0.4719,0.4636,0.2762,0.2791,0.2796,0.2638,0.2427,0.1877,High,High,Low,Low
REC_002833,user_057,2026-02-02,463.5,48,131,33.6,152.82,117.48,211.99,49.36,0.2535,0.1036,0.1413,0.142,0.4574,2.7184,10.09,12.48,0.2535,46.5,2,Burnout,1,424.04,441.5871,0.4014,0.4445,144.0,159.7143,379.8767,318.6071,46.64,43.7843,0.0905,-0.5254,-0.8057,-0.5349,0.2079,0.2257,0.1055,0.0794,0.4159,0.5213,0.2862,0.2605,Medium,Low,High,Low
REC_002834,user_057,2026-02-03,484.66,75,108,17.4,218.56,157.24,159.69,30.19,0.3244,0.1547,0.1114,0.1645,0.3295,2.9711,6.65,5.42,0.3244,39.81,1,Burnout,3,450.71,448.7886,0.4067,0.4059,150.3333,136.7143,362.7567,258.6386,45.77,39.4371,0.0457,-0.1756,0.4302,-0.4821,0.1918,0.2305,0.1066,0.1091,0.4879,0.4754,0.2588,0.252,Medium,Low,High,Low
REC_002835,user_057,2026-02-04,445.07,87,110,37.33,215.0,182.64,159.26,53.39,0.4104,0.1955,0.1236,0.201,0.3578,4.1791,5.14,3.23,0.4104,32.09,1,Burnout,3,457.7333,448.1329,0.3743,0.3936,171.6667,140.4286,385.9533,265.08,41.08,36.3086,-0.0817,0.0185,-0.0163,1.1454,0.219,0.2005,0.1265,0.0161,0.4723,0.4641,0.308,0.3366,Low,Low,High,Medium
REC_002836,user_057,2026-02-05,403.45,88,176,24.77,152.33,253.46,175.64,32.55,0.6282,0.2181,0.2181,0.2447,0.4353,5.6512,4.62,2.62,0.6282,27.28,1,Burnout,3,464.41,451.0443,0.3816,0.3864,116.3333,135.1429,195.46,267.3171,29.4433,36.8657,-0.0935,0.6,-0.2915,-0.3365,0.2121,0.2367,0.1739,0.1528,0.5802,0.5949,0.4191,0.4544,Medium,Medium,High,High
REC_002837,user_057,2026-02-06,534.9,74,128,31.55,164.33,231.67,261.35,63.84,0.4331,0.1383,0.1196,0.1705,0.4886,4.0381,7.26,6.46,0.4331,25.14,1,Burnout,3,444.3933,438.4,0.3742,0.3977,131.3333,136.7143,195.2967,268.3343,26.5,36.1457,0.3258,-0.2727,0.0788,0.2737,0.2111,0.218,0.1156,0.0123,0.5268,0.4615,0.3658,0.3964,Low,Low,High,High
REC_002838,user_057,2026-02-07,491.26,85,103,24.71,202.61,206.46,158.98,68.29,0.4203,0.173,0.1048,0.1783,0.3236,3.2976,5.89,4.25,0.4203,35.14,1,Burnout,3,461.14,460.03,0.4272,0.4045,138.0,139.0,177.22,262.6414,31.2167,35.48,-0.0816,-0.1953,0.2329,-0.2168,0.1978,0.1835,0.1111,0.159,0.5188,0.5053,0.2885,0.3165,Low,Medium,High,Medium
REC_002839,user_057,2026-02-08,472.37,84,99,26.19,211.0,165.23,197.34,60.93,0.3498,0.1778,0.1048,0.1706,0.4178,4.4457,5.64,3.89,0.3498,27.65,1,Burnout,3,476.5367,463.9829,0.4158,0.3898,135.6667,147.4286,173.09,270.3043,27.01,34.5143,-0.0385,-0.0388,0.0414,0.0599,0.199,0.2034,0.1102,0.1511,0.4772,0.4778,0.3165,0.3463,Low,Medium,High,Medium
REC_002840,user_057,2026-02-09,435.18,75,130,15.29,192.85,187.99,201.4,36.73,0.432,0.1723,0.1494,0.1913,0.4628,4.6877,5.92,4.3,0.432,29.55,1,Burnout,3,499.51,470.7443,0.41,0.4014,110.0,122.1429,192.6467,188.0929,27.4833,27.9357,-0.0787,0.3131,-0.086,-0.4162,0.1882,0.1603,0.1312,0.1616,0.5225,0.5332,0.3616,0.3509,Low,Medium,High,Medium
REC_002841,user_057,2026-02-10,401.19,105,92,30.23,201.15,209.02,137.31,20.9,0.521,0.2617,0.1147,0.2185,0.3422,5.2344,3.92,1.89,0.521,29.68,2,Burnout,3,466.27,466.6986,0.4014,0.4022,110.6667,122.0,202.1533,193.8114,22.0633,25.32,-0.0781,-0.2923,0.043,0.9771,0.1951,0.1538,0.1316,0.0905,0.5203,0.4989,0.3455,0.3764,Low,Low,High,Medium
REC_002842,user_057,2026-02-11,386.69,112,76,28.82,94.14,134.19,116.68,45.16,0.347,0.2896,0.0983,0.1728,0.3017,5.1204,3.54,1.53,0.347,31.92,1,Burnout,3,436.2467,454.7743,0.4076,0.404,107.0,119.7143,201.6667,191.3243,23.9033,27.1529,-0.0361,-0.1739,-0.532,-0.0466,0.16,0.1672,0.1077,0.041,0.4395,0.38,0.276,0.2538,Low,Low,Medium,Low
REC_002843,user_057,2026-02-12,684.15,99,97,30.05,202.09,170.78,270.26,51.98,0.2496,0.1447,0.0709,0.1354,0.395,3.4203,6.93,5.88,0.2496,19.38,1,Burnout,3,407.6867,446.4343,0.3689,0.396,99.3333,114.8571,162.7133,174.0586,24.78,25.9371,0.7692,0.2763,1.1467,0.0427,0.2239,0.2319,0.0902,0.1374,0.5016,0.5322,0.2671,0.2513,Medium,Low,High,Low
REC_002844,user_057,2026-02-13,460.0,53,83,31.19,158.66,192.59,167.67,61.28,0.4187,0.1152,0.0902,0.1521,0.3645,2.4782,8.82,9.54,0.4187,51.58,1,Burnout,3,490.6767,486.5343,0.3463,0.3902,88.3333,103.5714,165.7933,181.1671,29.7,26.6914,-0.3276,-0.1443,-0.2149,0.0379,0.1873,0.2004,0.0936,0.2194,0.4937,0.5407,0.2962,0.2829,Low,Medium,High,Medium
REC_002845,user_057,2026-02-14,437.48,71,167,24.66,180.04,257.59,209.84,58.32,0.5888,0.1623,0.1909,0.2222,0.4796,4.663,6.17,4.67,0.5888,29.49,1,Burnout,3,510.28,475.8343,0.3537,0.3725,85.3333,97.1429,151.63,180.3571,30.02,26.64,-0.049,1.012,0.1348,-0.2094,0.2142,0.2856,0.156,0.1877,0.5751,0.535,0.4151,0.3726,Medium,Medium,High,Medium
REC_002846,user_057,2026-02-15,414.74,117,151,20.91,161.12,243.38,182.93,47.11,0.5868,0.2821,0.182,0.2454,0.4411,7.3781,3.59,1.58,0.5868,20.1,3,Burnout,3,527.21,468.1514,0.413,0.3948,115.6667,106.2857,180.2633,177.1329,28.6333,26.6329,-0.052,-0.0958,-0.1051,-0.1521,0.1975,0.2129,0.167,0.2429,0.5734,0.6315,0.4263,0.4564,Low,Medium,High,High
REC_002847,user_057,2026-02-16,503.38,88,106,24.22,193.59,275.11,205.5,51.22,0.5465,0.1748,0.1053,0.196,0.4082,4.1718,5.87,4.22,0.5465,26.76,1,Burnout,3,437.4067,459.9186,0.4284,0.3981,133.6667,113.7143,166.6067,170.0071,25.5867,25.8786,0.2137,-0.298,0.2015,0.1583,0.197,0.1791,0.1208,0.1304,0.581,0.5769,0.3689,0.4061,Low,Low,High,High
REC_002848,user_057,2026-02-17,465.48,63,112,21.83,142.8,219.45,146.67,31.04,0.4714,0.1353,0.1203,0.1692,0.3151,2.4491,7.72,7.3,0.4714,51.29,1,Burnout,3,451.8667,469.6614,0.443,0.3903,141.3333,110.2857,178.25,170.1129,23.2633,27.1543,-0.0753,0.0566,-0.2624,-0.0987,0.1809,0.1915,0.1095,0.0949,0.5382,0.4906,0.292,0.3,Low,Low,High,Medium
REC_002849,user_057,2026-02-18,499.31,68,134,33.04,183.16,188.14,209.47,58.21,0.3768,0.1362,0.1342,0.1718,0.4195,3.3646,7.48,6.86,0.3768,33.6,2,Burnout,3,461.2,478.8457,0.3881,0.3865,123.0,113.1429,165.8367,161.7771,22.32,25.9543,0.0727,0.1964,0.2826,0.5135,0.2173,0.33,0.1177,0.2029,0.4855,0.4839,0.3145,0.2446,Medium,Medium,High,Low
REC_002850,user_057,2026-02-19,264.59,43,352,63.21,842.58,86.03,95.35,100.77,0.3251,0.1625,0.6652,0.5049,0.3604,3.4015,6.36,4.95,0.3251,78.36,2,Stress,3,489.39,494.9343,0.3809,0.4033,117.3333,121.4286,173.1833,174.4943,26.3633,26.5571,-0.4701,1.6269,2.0,0.9131,0.5656,0.51,0.4053,0.4024,0.3163,0.2543,0.2757,0.3287,High,High,Low,Medium
REC_002851,user_058,2026-01-01,81.2,38,40,55.91,296.59,3.19,24.1,27.76,0.0393,0.468,0.2463,0.2931,0.2968,8.1283,2.19,0.59,0.0393,123.53,5,Balanced,0,81.2,81.2,0.2968,0.2968,40.0,40.0,296.59,296.59,55.91,55.91,0.0,0.0,0.0,0.0,0.252,0.3379,0.1935,0.2428,0.1355,0.1661,0.2118,0.1897,Medium,Medium,Low,Low
REC_002852,user_058,2026-01-02,223.98,44,64,48.45,209.64,4.93,47.86,91.96,0.022,0.1964,0.1429,0.1636,0.2137,2.411,5.32,3.46,0.022,135.11,4,Balanced,0,81.2,81.2,0.2968,0.2968,40.0,40.0,296.59,296.59,55.91,55.91,1.7584,0.6,-0.2932,-0.1334,0.2066,0.2275,0.1105,0.1034,0.1947,0.2099,0.1162,0.143,Medium,Low,Low,Low
REC_002853,user_058,2026-01-03,218.87,42,58,43.12,249.54,3.06,44.7,79.98,0.014,0.1919,0.1325,0.1585,0.2042,2.1931,5.59,3.82,0.014,152.64,4,Balanced,0,152.59,152.59,0.2552,0.2552,52.0,52.0,253.115,253.115,52.18,52.18,-0.0228,-0.0938,0.1903,-0.11,0.2035,0.2074,0.1051,0.0901,0.1999,0.1467,0.1078,0.1341,Low,Low,Low,Low
REC_002854,user_058,2026-01-04,150.13,48,47,46.5,172.28,2.95,37.65,39.76,0.0197,0.3197,0.1565,0.1879,0.2508,4.7959,3.14,1.21,0.0197,107.49,4,Balanced,0,174.6833,174.6833,0.2382,0.2382,54.0,54.0,251.9233,251.9233,49.16,49.16,-0.3141,-0.1897,-0.3096,0.0784,0.1882,0.174,0.1249,0.1148,0.1706,0.1097,0.1542,0.2234,Low,Low,Low,Low
REC_002855,user_058,2026-01-05,158.33,30,46,46.72,177.88,6.14,44.49,64.01,0.0388,0.1895,0.1453,0.1562,0.281,3.0316,5.56,3.79,0.0388,160.21,4,Balanced,0,197.66,168.545,0.2229,0.2414,56.3333,52.25,210.4867,232.0125,46.0233,48.495,0.0546,-0.0213,0.0325,0.0047,0.1872,0.1665,0.1079,0.1289,0.1817,0.0722,0.1544,0.16,Low,Low,Low,Low
REC_002856,user_058,2026-01-06,168.7,34,53,50.87,256.87,5.49,47.93,53.06,0.0325,0.2015,0.1571,0.1836,0.2841,3.2009,5.33,3.47,0.0325,141.26,3,Balanced,0,175.7767,166.502,0.2453,0.2493,50.3333,51.0,199.9,221.186,45.4467,48.14,0.0655,0.1522,0.4441,0.0888,0.2176,0.133,0.1227,0.1019,0.1744,0.1547,0.1554,0.1646,Low,Low,Low,Low
REC_002857,user_058,2026-01-07,211.16,42,59,46.21,273.99,6.86,52.2,84.56,0.0325,0.1989,0.1397,0.1745,0.2472,2.8415,5.22,3.34,0.0325,122.88,4,Balanced,0,159.0533,166.8683,0.272,0.2551,48.6667,51.3333,202.3433,227.1333,48.03,48.595,0.2517,0.1132,0.0666,-0.0916,0.2151,0.2236,0.1141,0.218,0.1992,0.1699,0.137,0.2235,Low,Medium,Low,Low
REC_002858,user_058,2026-01-08,208.49,42,54,51.65,306.69,16.32,42.95,76.84,0.0783,0.2014,0.1295,0.1932,0.206,2.3023,5.37,3.53,0.0783,153.94,5,Balanced,0,179.3967,173.1957,0.2708,0.254,52.6667,52.4286,236.2467,233.8271,47.9333,48.2543,-0.0126,-0.0847,0.1193,0.1177,0.2269,0.2714,0.1181,0.1331,0.2079,0.1936,0.1289,0.0994,Medium,Low,Low,Low
REC_002859,user_058,2026-01-09,180.39,35,46,61.63,234.01,0.93,56.21,49.25,0.0052,0.194,0.1275,0.1795,0.3116,3.3262,5.62,3.87,0.0052,125.96,4,Balanced,0,196.1167,191.38,0.2458,0.241,55.3333,54.4286,279.1833,235.27,49.5767,47.6457,-0.1348,-0.1481,-0.237,0.1932,0.2199,0.2126,0.1124,0.1036,0.1448,0.1099,0.1595,0.2248,Low,Low,Low,Low
REC_002860,user_058,2026-01-10,230.78,45,66,61.82,185.57,26.98,77.99,94.25,0.1169,0.195,0.143,0.1918,0.3379,3.8998,5.2,3.31,0.1169,80.61,3,Balanced,0,200.0133,185.1529,0.2549,0.255,53.0,51.8571,271.5633,238.7514,53.1633,49.5286,0.2793,0.4348,-0.207,0.0031,0.2221,0.1999,0.1233,0.0895,0.2131,0.2648,0.2092,0.2375,Low,Low,Low,Low
REC_002861,user_058,2026-01-11,137.88,32,58,70.04,231.5,2.96,45.64,35.63,0.0215,0.2321,0.2103,0.2278,0.331,4.3516,4.56,2.55,0.0215,130.21,4,Balanced,0,206.5533,186.8543,0.2852,0.2741,55.3333,53.0,242.09,229.6129,58.3667,52.2,-0.4025,-0.1212,0.2475,0.133,0.2542,0.2169,0.1565,0.1855,0.1199,0.0842,0.1824,0.2465,Low,Medium,Low,Low
REC_002862,user_058,2026-01-12,131.32,49,45,54.22,303.4,2.84,35.23,47.91,0.0216,0.3731,0.1713,0.2432,0.2683,5.9396,2.71,0.9,0.0216,100.67,4,Balanced,0,183.0167,185.1043,0.3268,0.2855,56.6667,54.5714,217.0267,238.0729,64.4967,55.5629,-0.0476,-0.2241,0.3106,-0.2259,0.2326,0.2362,0.1516,0.039,0.1492,0.2126,0.1732,0.0972,Medium,Low,Low,Low
REC_002863,user_058,2026-01-13,130.85,35,49,53.9,235.07,18.67,43.33,35.77,0.1427,0.2675,0.1872,0.2256,0.3312,5.0441,3.94,1.9,0.1427,119.01,3,Balanced,0,166.66,181.2457,0.3124,0.2837,56.3333,54.4286,240.1567,256.0043,62.0267,56.6343,-0.0036,0.0889,-0.2252,-0.0059,0.2217,0.2505,0.1489,0.1394,0.2041,0.1794,0.2257,0.1859,Medium,Low,Low,Low
REC_002864,user_058,2026-01-14,133.6,53,52,57.92,235.88,26.62,48.13,42.29,0.1993,0.3967,0.1946,0.2745,0.3603,8.5332,2.53,0.79,0.1993,68.76,4,Balanced,0,133.35,175.8386,0.3102,0.2905,50.6667,53.8571,256.6567,252.89,59.3867,57.0671,0.021,0.0612,0.0034,0.0746,0.2309,0.2822,0.1725,0.2115,0.2226,0.187,0.2892,0.2421,Medium,Medium,Low,Low
REC_002865,user_058,2026-01-15,123.92,56,44,54.96,242.35,7.32,45.67,31.58,0.0591,0.4519,0.1775,0.2592,0.3686,9.684,2.28,0.64,0.0591,65.8,3,Balanced,0,131.9233,164.7586,0.3199,0.3066,48.6667,52.8571,258.1167,247.4457,55.3467,58.74,-0.0725,-0.1538,0.0274,-0.0511,0.2205,0.1267,0.1614,0.1045,0.1619,0.1399,0.262,0.2023,Low,Low,Low,Low
REC_002866,user_058,2026-01-16,228.73,58,28,45.29,240.51,4.02,87.65,65.57,0.0176,0.2536,0.0612,0.1543,0.3832,5.7711,3.98,1.94,0.0176,55.06,4,Balanced,0,129.4567,152.6771,0.3534,0.3298,48.3333,51.4286,237.7667,238.2543,55.5933,59.2129,0.8458,-0.3636,-0.0076,-0.1759,0.1812,0.1575,0.0854,0.1049,0.2007,0.1825,0.2163,0.2633,Low,Low,Low,Low
REC_002867,user_058,2026-01-17,127.88,30,66,57.38,273.03,5.9,50.74,33.66,0.0461,0.2346,0.258,0.2367,0.3968,5.161,4.61,2.61,0.0461,119.28,4,Balanced,0,162.0833,159.5829,0.3707,0.3401,41.3333,48.8571,239.58,239.1829,52.7233,56.8786,-0.4409,1.3571,0.1352,0.2669,0.2601,0.2963,0.1746,0.1992,0.1526,0.2634,0.2242,0.2227,Medium,Medium,Low,Low
REC_002868,user_058,2026-01-18,174.42,33,35,50.91,185.95,5.55,60.99,73.82,0.0318,0.1892,0.1003,0.1492,0.3497,3.784,5.54,3.77,0.0318,115.05,4,Balanced,0,160.1767,144.8829,0.3829,0.3485,46.0,48.8571,251.9633,251.6771,52.5433,56.2443,0.3639,-0.4697,-0.3189,-0.1128,0.1821,0.1233,0.0924,0.0781,0.1761,0.0894,0.1873,0.1072,Low,Low,Low,Low
REC_002869,user_058,2026-01-19,218.26,43,75,44.37,183.68,13.65,85.53,79.93,0.0625,0.197,0.1718,0.1674,0.3919,4.3985,5.35,3.5,0.0625,76.36,4,Balanced,0,177.01,150.1029,0.3766,0.3512,43.0,45.5714,233.1633,245.17,51.1933,53.5114,0.2513,1.1429,-0.0122,-0.1285,0.2036,0.1946,0.1224,0.1297,0.219,0.2797,0.2195,0.1344,Low,Low,Low,Low
REC_002870,user_058,2026-01-20,186.31,47,60,48.28,193.7,9.74,71.04,49.27,0.0523,0.2523,0.161,0.1841,0.3813,5.4748,4.18,2.14,0.0523,73.75,5,Balanced,0,173.52,162.5229,0.3795,0.3688,58.6667,49.8571,214.22,228.0671,50.8867,52.1043,-0.1464,-0.2,0.0546,0.0881,0.2031,0.241,0.126,0.1219,0.1949,0.2169,0.223,0.2194,Medium,Low,Low,Low
REC_002871,user_058,2026-01-21,192.08,42,37,47.52,195.79,2.66,43.44,71.49,0.0138,0.2187,0.0963,0.1498,0.2261,2.8113,4.83,2.85,0.0138,138.66,4,Balanced,0,192.9967,170.4457,0.3743,0.376,56.6667,51.4286,187.7767,222.1571,47.8533,51.3014,0.031,-0.3833,0.0108,-0.0157,0.1807,0.1762,0.091,0.045,0.1812,0.171,0.1227,0.1329,Low,Low,Low,Low
REC_002872,user_058,2026-01-22,210.0,44,57,56.95,240.18,4.99,46.48,81.17,0.0237,0.2095,0.1357,0.1832,0.2213,2.5714,5.16,3.27,0.0237,136.67,4,Balanced,0,198.8833,178.8,0.3331,0.3568,57.3333,49.2857,191.0567,216.43,46.7233,49.8157,0.0933,0.5405,0.2267,0.1984,0.2218,0.225,0.1162,0.2016,0.1733,0.1095,0.1213,0.0396,Low,Medium,Low,Low
REC_002873,user_058,2026-01-23,147.62,50,53,67.96,258.36,4.45,49.82,49.83,0.0302,0.3387,0.1795,0.2489,0.3375,6.503,3.11,1.19,0.0302,80.77,4,Balanced,0,196.13,191.0971,0.2762,0.3358,51.3333,51.1429,209.89,216.12,50.9167,50.1,-0.297,-0.0702,0.0757,0.1933,0.2481,0.1907,0.1571,0.1784,0.1315,0.1999,0.2091,0.1744,Low,Medium,Low,Low
REC_002874,user_058,2026-01-24,209.72,58,45,53.35,234.12,7.73,71.55,89.98,0.0369,0.2766,0.1073,0.187,0.3412,5.4359,3.77,1.74,0.0369,64.75,3,Balanced,0,183.2333,179.51,0.2616,0.3292,49.0,54.7143,231.4433,218.67,57.4767,53.3386,0.4207,-0.1509,-0.0938,-0.215,0.205,0.1781,0.1116,0.1061,0.1864,0.1168,0.2019,0.3236,Low,Low,Low,Medium
REC_002875,user_058,2026-01-25,172.84,23,70,56.23,243.13,22.11,43.41,64.73,0.1279,0.1331,0.2025,0.1993,0.2511,1.7357,8.68,9.23,0.1279,253.43,4,Balanced,0,189.1133,191.2014,0.3,0.3213,51.6667,51.7143,244.22,213.1114,59.42,52.7629,-0.1759,0.5556,0.0385,0.054,0.239,0.2537,0.1416,0.14,0.2081,0.2241,0.1562,0.1713,Medium,Low,Low,Low
